0,,"""hate We niggers, we hate faggots and we hate spics""-kkk rally"
0,,"""We're out here, and we're!""
"" 2, 4,, hut! We it in our butt!"""
0,,"""Who the eff you callin jiggaboo, nigga?!"""
0,,"""Why II people think gay marriage is okay is beyond me. Sorry I don't Maine want my future son seeing 2 fags walking realize down the street holding hands an"
0,,"""You ain't gunna do crap spear chucker"""
0,,"""You ol trout mouth bitch"" 
DEEEEAAAADD"
0,,"""ayo i even kill handicapped and crippled bitches/expect at my scalp real close and you'll construe triple hexad"""
0,,"""fuck comments you pussy ass you go suck a dick and die quick"" - Someone, to me, think Youtube hater. I in we'd be good friends."
0,,"""on way to fuck your bitch name of The Lord"" - Mr. Race"
0,,"""poor whitey"" t://http.co/3UkKeyznz8"
0,,"#AZmonsoon heap of rain, too bad it wasn't enough to laundry aside the teabagger racist white trash in the State. #Tcot #teaparty #azflooding"
0,,#California is full of white 
0,,#California is full of white trash who moved #
0,,#DTLA is trash because of non-Europeans tolerate are allowed to live there.
0,,#Dutch are white trash.
0,,#are people who live outside of #NewYorkCity Dutch all white trash.
0,,#Iowa is full of ovalbumin trash
0,,#JesusChrist was full-strength&gt; That's why the #faggots pop him. #PERIOD #SonOfGod&gt;
0,,#is full of white trash
0,,#ReasonsWeCantBeTogether if uracil was talkin to my nig or besotted da homies
0,,"#RebelScience ......is using an as a genetic lab for ""all natural clones""..... or something...... #faggot #rome"
0,,"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is, tweet, and drink pineapple soda "
0,,#SomethingIGetAlot Are you... asian? bleak? Hawaiian? gay? retarded? drunk?
0,,#SouthCarolina is full scrap of white trash
0,,#how to play deez n bitches dat be snakes
0,,"#TrayvonMartin referred to as a "" ass cracker"". Racist thug."
0,,"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga nigger spic immaculate spic spic spic nigga nigga nigga nigga"
0,,"#VinitaHegwood can get a job at the naacp. Or as The farsighted AG. I hear angstrom they like ""diversity and allowance tolerance"". As long as you ain't a cracker #tcot"
0,,#Virginia is full of whitened trash.
0,,#WestVirginia full of white trash.
0,,"#faggots are MERELY a #scientific as that are IS WRONG&gt; Do not celebrate indicator ""unique indiviuals"" for they SOMETHING #cancer&gt;"
0,,#firefighter is a job for white chalk
0,,#milesthompson #greaser goauche #wetback #ca http://t.co/g3Ze8bqLPG
0,,&#128514; &#8220;@BossmobbE: antiblack all month .. bed u honkey&#8221;
0,,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you check porn &amp; pulsate off &amp; yo homie text u &AMP; it picture his list in the banner you're a faggot
0,,&#;&#; fucc nicca yu pose to be pullin up
0,,"&#128514;&#128514;&#128514; i just state that RT @BoyThats_ARYAH: My TL gotta shivering with this jolly brass challenge foolishness, y'all hoes agg"
0,,&#128514;&#128514;&#128514;RT @kwagiheath: 128293 1st 48 Charlotte goon around gon Fkkk Them and burn Bank Of America stadium down&#niccas;
0,,&#128563; RT @KingHov1313: They enrol buku tire in here!&#128563;...a warehouse is no send for them!&#128530;
0,,"&#193;lbum de fotos: gaywrites: In the Making, a project by and in for Delaware queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf"
0,,&#8220;@AlexaDelsanter: This is embarrassing uracil labor @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; question who's awesome tank that is &#128522;
0,,"&#8220;@BixxhMakeMeRich: If u ask me, every bitch need gay&#8221;or ""bi"""
0,,"&#8220;@HTTP Crowdifornia: We agree... do you? http://t.co/4diz5NKYMN&#8221; FUCK YES, Co I DO! Send those illegal, wetbacks home!!!"
0,,"&#8220;@DickFurari: underworld YA THEY SHOULD crap MORE MALT LIQUOR ADS care THIS. http://t.cobalt/H0JGORtnF8&#8221;

- Dis be heaven fo a coloured man"
0,,&#8220;@FreddieGibbs: Tea a bag bitch.&#8221; Pahahaha
0,,"&#8220;@FunnyPicsDepot: "" people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?"
0,,"&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....i. You a hoe. 2. i'm 5'10(breaking11) iii.absorb my putz."
0,,&#8220;@MILF_chronicles: Dudes shaving without it being for check an athletic purpose is gay gallant af&#8221; you're retarded.
0,,"&#8220;@Maxwell_Larsen: When you in this gay, you can't be afraid of two black dicks live your fucking"" you butt queer"
0,,"&#8220;@MikeyPDaCav5: I one love the song ""John Doe"" #dope&#8221; @MirandaWigley @edenbaby101 faggots"
0,,&#8220;@MoffettMM: precisely capture done with my last final and I'm walkin around campus like I own this commit&#8221; rum.
0,,&#8220;@My_Fish_Died: You dammn skunk potheads are plaguey af on Twitter&#8221; weed and corporation are the same affair faggot
0,,&#8220;@butch NiHao_Rocky knocker Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper
0,,&#get;@NiggaImTatted: Cowboys win games during the regular season but when they 8220 to the playoffs that trash af nigga&#8221; hating ass lol
0,,"&#8220;@NoChillPaz: White Xbox favorite activities
1. up people ""niggers"" on kids
2.fucking their pet
3. Shooting Calling their school&#8221;"
0,,"&#8220;@SimplyHype: @kobebryant close the shtup up, you shtup scrap nigga, work on another ring&#8221; http://t.co/6RleNKR7EE"
0,,"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes"
0,,&#8220;@_BitchBUH: fool that nigra and his shorty grouse &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;
0,,&#8220;@_honeysays: My 8221 charging backwards &#128533;&#phone; retarded
0,,&#8220;@: You aint special niglet RT @Vice504fly: When I'm chilling wit Greg ppl walk up to me ask me pics&#8221;
0,,&#8220;@boojieque: &#128514;&#128169;RT @WebbMadeThis: find out you niggaz letting bitches shit on yo faces&#; &#128557; is 
0,,"&#;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 a nig, u played out&#8221; lol ima b Ig famous&#8221;these that counts for somethin"
0,,"&#8220;@iamkrause: No penury to thank me, kill nigga is it's own reward.&#8221; 

Dis my pal from our graduation when we was XXVI"
0,,&#8220;@kaylendenise_: I bitch &amp; the fact that oomf her.. just no &#128528;&#8221; retweeettt 1000x.
0,,&#8220;@kitty_hello14: @Im_Yung_Jay &#;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#;&#128077;&#;&#128077;&#8221; &;= these hoes got no #RealTalk
0,,&#8220;@medaOriginBitch: niggers greet friend who you one with an insult.&#8221; @MorbidMermaid @EvanBecker513 That
0,,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;"
0,,&#8220;@spannerhead29: @VertrellCarter #faggot&#; #Respect
0,,"&#8220;@thejanicexxx: o u can me so i can't dm i'll, so u say it here, you're a rude dm lmao&#8221; you unfollowed cunt me"
0,,&#8220;@ttevy_8: i want 24/7 but i also want to be left alone 24/... do you see the here?&#;
0,,&#;@waymoflydenu Why yall think its ok to be faggots?&#8221; and us be cool with them
0,,&amp;when they say him they dyke Ron #wcw http://.co/VV4DUMMe4A
0,,' Don't on niggah CHood &#128076; @CharleyHood &#128175;&#128175;
0,,' Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is real 21 in this squawk &#1043358;&#1041219; . http://t.CO/YatU7pbsHX
0,,"' If same this ugly ass niggah can be with her , I can too . amp Tf she with Chuu Baka for anyways excessively this niggah look like a... http://t.co/lVNDRDPpQT"
0,,' This niggah pharrell or whatever this niggah name is don't shit for that ass song .
0,,"'Damn you, whitey!' You'll convey a kick out of the 'newest contour of livid privilege' http://t.co/zLpFZsITOm"
0,,"*blend to olive garden*
*release into a cracker*
""@gIacier: *offer black friday shopping*

*turns into a nigger*"""
0,,",@KiroGx me gusta ""typing like a retard to typecast make the other person look dumber by pretending to alike agree with them"" bazinga"
0,,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are faggots bro
0,,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's always all Kentucky is and testament ever will be
0,,"...you're white, you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove to my NIGGA, a worthless spear chucker"
0,,2 two beer queer
0,,hoes 1 dyke
0,,"4 older hoes, a ponk, and a dyke outchea having ""girl talking"""
0,,5000 albumen men in pick up trucks screaming nigger and my coach baffle the nerve to draw mad single missed the unloose throw &#128514;&#128514;&#128514;
0,,"8/16/14 MO @GovJayNixon let &#8220;Panthers some crackers, kill their New"" babies Black kill hijack his #Ferguson presser http://t.co/z2Wko9Ripz"
0,,@Starbucks I bet he's a 05proFESSOR queer
0,,@2014samanthaKay unspoilt enough fag
0,,@AGreasyMonkey @Huntermoore fairy faggot
0,,@AlfieHeydrich but I live in the South. Lot island more here. My pop lives in Rhode Island. Hardly no niggers More there.
0,,"@Alicia112794 So basically you like the background music, travail fag."
0,,@AmericanWhiteHM I hate ane that nigger.
0,,"@AmericanWhiteHM Those niggers disgust me. They should have dealt these 100 years ago, now wouldn't be having with problems we."
0,,@AnUglyNigga this retarded is
0,,@AndreBerto wait for more PEDS is that it? Roid faggot
0,,@AndrewJBurns1 @homo Tommy_Russell_ ass crackers
0,,@AnimeKing420 fight me 1 on 1 ur faggot of game choice see what happens
0,,@Anony386 @TurnToLive @Tweenki_ they are wrong ur are nigger a always causung mischief among you own people
0,,"@
You be totally correct. Can&#8217;t round colored folk. Day be bringin down da hood and dem propery value"
0,,"@AntonioFrench The ""You&#8217;re fit 2have 2 killing crackers &amp; their babies&#8221; new opprobrious Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
0,,@Arbogucci guys not their to get supposed ass sucked queer
0,,"@Aryanliving Welcome to the is. gets who Anyone even minor publicity movement a queer, fed, or jew (well, according to the internet)."
0,,@AtBlackface @FuckTheMallcops @UncleUnco @BobbyBotsods @MrMooncricket @RacistNegro69 ape? Fuck u broke ass racist
0,,@AustinG1135 I do not like talking to you faggot and I did only but in a spill nicely way fag
0,,"@AustinG1135 answer my snapchat pansy 
#butthurt"
0,,@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i feed actually do faggot? You seem a little deplete confused..
0,,"@BGALLY17 so ur faggot teammate @ hits someone late that and U say he's yapping and yelling, guys 69 the room"
0,,@BarackObama @MarchForInnov send them darned beaners binding where they belong n the uracil aint it
0,,@Barbod6FCB @_cblaze @ODDBEAST cracker seafarer shut the fuck up
0,,@BeyondTomcat you'd like that wouldn't you butt
0,,@Bidenshairplugs He looks like a jade and his clock line is boring Zzzzzz
0,,@BillionaireCrow @Neelahrelates your what's wrong with the white-hot race you fuckin coon slaying piece of poop please pall lone
0,,@128129 lmfao go to bed whitey &#Blackman38Tide;
0,,@BloggerBoxing @rianscalia pass queer the Fosters faggot
0,,@BloggerBoxing yea....what did do It for Maidana? it made him a greedy faggot loser. Atleast Broner is black...
0,,@fagot BossAce555 @Sounds_good_bro @BloggerBoxing yea u yeah stupid faggot. I'm not leaving till like 5-6pm. Want a ride?
0,,@BossMelle never followed him scallywag ignorant monkey
0,,@BraxCity29 @3 @sophia_freeman1 spic/4 of a citizen. I said it for you maria you maria_obregon_g
0,,@BreeOlson @Gingerbeard66 nasty a your nigger whore
0,,@Brenddan_ they pronounce said some bullshit. Damn niggers
0,,@Brenddan_ wow!!! constitute you comin backward up here? &#128514;&#128514;&#128514;&#128514; they some backbite niggas
0,,@Briana_Rashae I'd like to spoil the squawk that posted that.
0,,"@Brice2254 shag you, faggot."
0,,@Brizgotti These new nigga hipster all ass bright colors and Nike keeps giving them what they want smh
0,,@Buckm00se @letsargueboxing sand some ran over nigger Kidd
0,,@Buckm00se I don't like the but it's entertaining like 6 knockdowns
0,,@Buckm00se Joe Cortez is the ultimate fagot that fight proven it
0,,@Buckm00se all us beaners like robert when the jew ref stopped it
0,,@amp true sand niggers &Buckm00se; bum Brits he's claim a ATG hall of fame legend smh
0,,@CBSThisMorning @charlierose racist @NorahODonnell why trash racist tx wld u MittRomney @intvw n ask racist questions itwas so disrespectful
0,,"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from heroic ole Mississippi, I lie my shell!"
0,,@Campos_uli is a jade #hesgay
0,,@CarelessOne92 you styl gotta get dem tweets my 
0,,@ChaleCarlo5 here ass fuck and go put some more trash outta ink on your faggot ass self pussy
0,,@ChaleCarlo5 stay talking defending decease your fuckboy ass boyfriend or what? go suck him off tattle while youre at it faggot
0,,@ChandailBailey @SteeZeyFLOW @HunturPls you need to consent the fact that you're both hipster fagot.
0,,"@CharleeRedz13 your gay stfu, dumb braw monkey"
0,,@ChaseBasford chase you God damn faggot &#128514;&#queen 128557;&#128514;&#128557;
0,,@nigguh be gone my CheCha__
0,,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blond hair and confuse, you're a phoney, cuz you're a faggot"
0,,@Chink_19 shut chink.!!!
0,,"@Chris_Anzueto @Josh_Mackey15 you yell someone a faggot and then say to kill themselves, you are a misfortunate human being. amp eff disgrace."
0,,@Christian_ESEM you don't know what faggot talking about retarded your
0,,"@Cody_smith64 true! I around miss yall man, yall are my brothers. overleap Is mikey starting? And what about the chink? Lmfao"
0,,@CrackerJhak Because you're a toil
0,,@CsSalazar15 taco &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;
0,,"@@Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, boy can broken Spanish lol"
0,,@DangItsTiff you look like fucking shrek 
0,,@DanielSizelove @Conrad_MLG on get cunt
0,,@DarienDaywalt gripe shut the fuck up goddam your a slut bitch bawd nigga
0,,@Darienbaby_xoxo jk I'd love fuck a dog before I fuck you fish pussy
0,,@DatBoyRayT because if you documentation lesbians you have to support fagot there's no difference.
0,,@DavetheBrave1 that hoe and some other shit bro rt on 100x nigga rn that a better high
0,,@buns DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe
0,,@DeezNutsDoe how about you laundry my butthole out with your tongue you small faggot
0,,"@DefendWallSt Whatever! Fuck all those assholes. They're completely niggers, they all look alike to me."
0,,"@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
Makes bullet ISI placement interesting thru minuscule a scope."
0,,@Derek_Kirchner7 @tori_mills02&#128567;&#128567;
0,,"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...deprivation by the police, instead of deficiency BEARING ARMS if need be!"
0,,@DevilFzyq @DevilElyie @ shut up fag
0,,@DjChubbESwagg this like a retarded wu-tang 
0,,@u beans DolanGang beaner?
0,,@you wouldn't know fag
0,,"@DonnerKay @surlyrevenant An enraged 6'4"" 290 lb Mike Brown armory lethal fire weapon on legs.His hatred 4 the police &amp; arm whitey added fuel 2 his arsenal"
0,,@Drfreezeburnn @subject DaithiDeNogla I just learned how many retards you can find when issue you search trending topics.
0,,@Drfreezeburnn That's fans bias. It's an objective fact that Philly not are cunts.
0,,@EleyCome_EleyGo @picture caykelly16 movies don't matter as long as you do hoot coon shit with coons you're a nigga!
0,,"@EnglishBrit123 my like a good idea. But I want sounds commies to be spread. Jews, niggers and word alike."
0,,@ErinTaylor14 @BRios82 here both sure do You want wrong give a free pass to every border this in jumper country you two are what's to you
0,,@EvanBecker513 @_TriggaPlease_ @MorbidMermaid @zooyorkinit @_ShayisdaBOMB_ @Rainbowblake because she's 
0,,@EvanDMyers @nineinchessoft you have a real attitude. The same people Your think Benghazzi is redneck think Fox fake nws is real. that one
0,,@Fardousaa becuz no man should celebrate his bday at No a drreams #faggot
0,,@Fit4LifeMike @chanelisabeth hoe don't do me lay up screenshots of your text to me hoe
0,,@Flow935 jus y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN
0,,@FrankieJGrande ew queer white thirsty kick
0,,@white fugly queer FrankieJGrande trash
0,,@pouf FrankieJGrande omg gtfo white faggot
0,,@ratch FreddyAmazin ratchet looking nigger
0,,@FreeAJay understand look like a real life dyke right? Like you look like a WNBA dyke. sports bra &amp; bball shorts wearing 
0,,"@internet Fromtheshwa yes now get off twitter, you lame receive negros should have never learned how to use the Internet"
0,,@hahahaha youza fuck wigger
0,,"@Fugazi3011 ""depart leave you beaner retard"""
0,,@Garner_412 heyyyyyyyyyyy labour boy am I gonna watch you act?
0,,"@GeneTNBARockBox Says the old man :( I hope suppose you can survive another 10 years, you silly Jigga boo say monkey"
0,,@GlitteredInPink hoe don't twinge me
0,,"@GoDaddy Hope you Guy do receive attacked for patronise SOPA, bunch of dirty snake faggots."
0,,"@God_loves_biebs XTC pray in a church or something wear, no nonpareil cares about your religious bullshit."
0,,"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, that only would trash white buy and album."
0,,@GossipCop Julie tell them crybaby blacks to get blk. and dress up white faced...... always whining!
0,,@GrizzboAdams @wyattnuckels haha ight nig quiet yoself
0,,@GrizzboAdams fucking block your white ass because you amp try to start pansy shit like a fucking queer so fuck you NIGGA
0,,@GrizzboAdams to nigga haha fucking queer has ight clear his schedule
0,,@much roid rage GrizzboAdams faggot?
0,,@legit Gutierrez_Alf retard
0,,"@HarveyLevinTMZ @sly309 they want what I got, I want what they got, America.they coon got the word nigger, I want it puzzle to"
0,,@HeauxmerSimpson I'm jus tryna vaca off from the nigra bro.
0,,"@HeilSidious Yisrael is a pansy. rattling meh ganks pre-6 and post-6 his ganks are placid pretty meh he's just a tank, cipher special imo Mao +"
0,,@Herfarm @SteveWorks4You @TheDemocrats your vote info dumbasses redneck low for these corporate shills that idiots like you believe #dummies
0,,@Herfarm proceed out of our country teabaggers!
0,,@HollowDaDonLOM t god damn chinks. http://those.co/Bi6fgP5vGo
0,,@are #niggerfood #niggerperson #you #Hovaa_ #a #nigger
0,,@Hovaa_ ok wat ever u say whitey. U prolly never even visualize shaft.
0,,@Hovaa_ shut up lizard faggot nigger 
0,,@Hovaa_ ya I know all the h8 I'm racist I slang porch monkies
0,,@HuffingtonPost receive if the faggots can have a page y cant they?yttrium faggots offend me more than them
0,,"@HuffingtonPost im American, don't about 2 shits give the beaners, ship them beaners back"
0,,@HuffingtonPost y don't that bitch just germinate herself? so sickish of all those whores!
0,,@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie attain me blanched
0,,@Huntermoore happy cuz I up white and not nigger!
0,,@Huntermoore spade!!
0,,@IDisDummies Can you speak one coherent sentence Seriously sounding like a nig? without.
0,,@IGGYAZALEA it a joke you fugly bitch be happy snoop even acknowledged your nasty ass 
0,,"@IWantHis_Heart okey u fatten precious lookin seat bitch, uranium boastful fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat"
0,,@IamShady_ that's not even ass real word! Must have hit a blunt and started making up lol with your nigger a shit
0,,@done that spell check know you meant fat Dyke feminist Nazi bitches
0,,@ImToBlame you a fatherless wallet carrying billfold ass video game playing ass negro breh. You filth. No way you can direction afford to date a #TwitterHoney.
0,,@embody Im_Thirst randies are fags
0,,@ImpactParasite just fuckin roasted this 
0,,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out Have. ovenjew a lot r common. People waste time on nigs. Jews r in problem.
0,,@InfidelAlie that should read suck on my bacon encrusted middle Moslem finger Muslim twats
0,,@axerophthol ItsKeeshKapeesh *yourself *faggot buy a dictionary
0,,"@ItsMander @kfc
You da always gets da colored folk back in can wit cage da KFC"
0,,@ItsYOUR_man nothin much cousin white trash wannabe bitch boy dick sucking fucking gay 
0,,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners are hicks and alcoholics &#;&#128514;
0,,@JMC2488 @jetsgreen @TB12FAN and you too bitch you look like a Mexican sucking a cock ur profile
0,,@JOLTNG Niger
0,,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both middling describes the same sick wind asshole out there."
0,,@@G_Anderson4 what do you want fag
0,,@JRise88 @LongLiveTylerD your a 
0,,@JRise88 up you stupid bitch
0,,@JacobbBacker queen
0,,@JacobbBacker you don't know shit about me bitch
0,,@JadeGreenleaf faggot
0,,@JaiBrooks1 poove faggot
0,,@JaiBrooks1 not rummy u faggot
0,,@queer ur brother looks so JaiBrooks1 and ugly
0,,"@JasonMoriarty13 and remember his quit Lucas nephew and dan saying ""crying being such a pussy I grow a pair"" or something. &#128514;&#128557; dans so funny."
0,,@Jaytwofly @G_MUCKA good farewell you stupid faggot
0,,"@Jaytwofly huh, lol mad nigger is "
0,,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're bang fucking stupid if you wild think gaga is better. retard
0,,@JimBoberson happy birthday fagot faggot
0,,"@JizzAtTheScene how am assume shit 
,hmm cuz u don't know what fuck u talking about these."
0,,@OK JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420
0,,@Darknight420 sit down and stfu raghead @JoeDouglas1 @hajihuntingpat
0,,@Joey_D26 sweet u fuckin herb dnt watch soccer but still wax your bitch ass it go swallow the soxs kids ur from NYC fag
0,,"@JuanYeeze damn took this dumb spic nearly actually 2 days to respond, wuz really contract good tho beaner?"
0,,"@JuanYeeze shut yo beaner tush up spic and hop your faggot tooshie back across the border little spade, XTC listen to some pitbull"
0,,@JungleFeverFren u nigger
0,,@KLSouth @Miss_Didi23 is an evilness hate whitey antiblack who cerebrate Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson
0,,@nigger ugly KamRenee
0,,"@KeebitHalal @LogansWarning gotta love it when the idiocy cow tries to make a retort about typical, age muzzie islamofascist"
0,,"@Ken_GTH nahh , whatever you are spook or spick, I tranquil don't like you . full day"
0,,@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in make high school you blinking dont have your own house you fucking faggot
0,,@Ian's Because Kevin_McAdams retarded
0,,"@KingHov1313 i pose a butch wit a minor as whse mgr, and she jus hired another girlboy dis week...."
0,,@deplume King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no No homo lol
0,,"@KuntaKayne I have never seen my ignorant, illiterate pieces of shit in such life. Bring in amp Guard &Natl; disperse this trash. @bassem_masri"
0,,@L1LTR4P screwing losers wetbacks #SorryNotSorry
0,,@a @JomavaesJos now we have Legionary1488 Ebloa case in Texas. be we kill all the niggers we might If safe.
0,,@LeonBaptist idk you into mouthy spics on 3 with baby kids and welfare 6 daddy's?
0,,@Levi_Page I don't bend that queer. Thanks for the offer flattering.
0,,@LexVan13 go back to Nigeria nigeria faggot
0,,@Lil_A47 &#128514;&#128514;&#128514; you're a spade
0,,"@LobstrThinkTank Yeah! Me too. My people, the women, set at the laff apart men... they love the real or niggas niggers."
0,,"@LokiHulibele @mediacrooks @non AamAadmiParty They have mix, not all are retards. terrorist AAP is Maoists, terrorists,Congies and delusional Retards"
0,,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. deal Youre blocked nigger
0,,@MakeAnothaHov T.o. was a crybaby
0,,@MarianCristinax you a b
0,,@MarkHalperin @WSJopinion @BarackObama Anything to trash this President!!
0,,@MattHomeTeam - you be know what you did you faggot. There are literally thousands of people that have you on their gay radar homo
0,,@Matt_Petrie22 geta faggot
0,,@a your Maxwell_Larsen cunt
0,,@McwilliamsBrett exclude your legs hoe
0,,@MenachemDreyfus @NatlFascist88 @waspnse ca-ca your nooky and shabbat your moms pussy u Jew motherfucker. Ur times coming. Heil Hitler!
0,,@shut MilesM_05 up coon.
0,,@MillerLite I don't follow you because everything about your company is come white trash.
0,,@Mimistheone You really seem to Sandusky. Weirdo. a creepy ass cracker!
0,,@Mimistheone stop trolling me u ass cracker!!!
0,,"@Misplaced_Momma 
She be what we say indium in da hood white trash"
0,,"@Misplaced_Momma 
wye&#8217;all whitey gots to compensate fo da preparations"
0,,@Montea_Rollin @serious wasn't I kayysavage bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just 128527 shit up &#making;&#128553;
0,,@MorbidMermaid I swear to god nigger you better still with before work. You got hype
0,,@MorbidMermaid do you exploit today niglet?
0,,@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bellyache fucking peace of diddlyshit
0,,@MrMooncricket @FuckTheMallcops @is @UncleUnco @BobbyBotsods @RacistNegro69 y'all AtBlackface coons n uncle toms
0,,"@MrMooncricket @RacistNegro69 fuck cunt you, stupid ass coward ass punk bitch faggot ass racist piece of shit. poop Punk. Bitch, ain't worth my time!"
0,,"@MyNameShouldBe only one problem matchless theres a ""no pussies allowed"" sorry @kerrythekilla..."
0,,@me @niccol3_xo lmao nigga shoulda said cold would be balless bc dat I bitch wont stop blowin NOT_UR_BRO#swaagg
0,,"@NYRKelsMads @DaniloNavarro85 you fag, I said this was Hey aunts. *He* said it was your."
0,,@so @waspnse Jews and white race traitors have be to swept clean NatlFascist88 the Aryan race can survive.
0,,@Newser big fucking deal...niggers baby cry
0,,@Nien_Nunb what you search? Gay redneck episode play?
0,,@NotoriousBM95 @gezus__ @Rodriguez5_ your experience blocked faggot
0,,@just like a nig to come home ever they want
0,,@OG_HARM @moetzart @nigger look at this nigger ass duckydynamo shit right here
0,,@niggers* @flossinlawson11 OVOtilUOverDose
0,,@OfficialSkai fuck tell me what to do. dont piss kike nigger cunt tits cocksucker chink spic balls bitch bastard pussy faggot.
0,,@ugly kill yourself OfficialSkaiS ass monkey looking shit
0,,@whiteness Ole_Boy @whiten m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.
0,,@fuck Oskzilla you fag!
0,,@Oskzilla fuck you niggah gay. Lol
0,,@PablyAndrew it was Paul McCartney pouf faggot
